"FilerEIN","FilerName1","TitleTxt","PersonNm","salutation","suffix","first_name","last_name","PRE","POST","FormYr","N","complete.panel","TOTCOMP","gender","TYPE","BASELINE.MALE","BASELINE.FEMALE","GEN.CHANGE","pre","post","male","GENDER.PRE","GENDER.POST","pre.male","post.male","NTEE1","HEALTH","EDU","HOSP","UNIV","TOTEMPLOYEE","TOTVOLUNTEERS","TOTNETASSETSBEGYEAR","TOTNETASSETSENDYEAR","TOTLIABNABEGYEAR","TOTLIABNAENDYEAR","CONTRIBPRIOR","CONTRIBCURRENT","GROSSRECEIPTS","TOTFUNDEXP","PSRPRIOR","PSRCURRENT","TOTALREVCURRENT","TOTALREVPRIOR","INVINCCURRENT","INVINCPRIOR","SALARIESPRIOR","SALARIESCURRENT","TOTALEXPPRIOR","TOTALEXPCURRENT","REVLESSEXPPRIOR","REVLESSEXPCURRENT","TOTALASSETSBEGYEAR","TOTALASSETSENDYEAR","TOTALLIABBEGYEAR","TOTALLIABENDYEAR","NETASSETSBEGYEAR","NETASSETSENDYEAR","CASHBEGYEAR","CASHENDYEAR","SAVINVBEGYEAR","SAVINVENDYEAR","TOTALPROGSERVEXP","Trustee","TRUST","AvgHrs","RptCmpOrg","RptCmpRltd","OtherComp","totalComp","FISYR","inf.factor"
"205746618","DIVERSITY HEALTH CENTER INC","CHIEF EXECUTIVE OFFICER","STEPHANIE JONES-THEAKER","","","STEPHANIE","JONES-THEAKER","","POST",2016,1,TRUE,150770,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"R",0,0,0,0,"43","0","810216","1182445","999581","1594950","1518109","2145309","3026872","0","626124","881511","3026872","2144233","52","0","1205908","1756014","1911835","2654643","232398","372229","999581","1594950","189365","412505","810216","1182445","559748","739542","0","0","1644723",0,0,40,131051,0,14761,145812,"2016",1.034
"205764841","NORTHERN LAKES PARTNERS INC","EXECUTIVE DIRECTOR","MICHAEL JEWELL","","","MICHAEL","JEWELL","PRE","",2014,1,TRUE,71063,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"X",0,0,0,0,"35","247","-1183022","-770066","53896","190889","323076","1068293","1557078","68684","391263","488785","1557078","714339","0","0","349064","450371","959186","1144122","-244847","412956","53896","190889","1236918","960955","-1183022","-770066","21532","77487","0","0","846319",0,0,40,63799,0,3816,67615,"2014",1.051
"205764841","NORTHERN LAKES PARTNERS INC","EXECUTIVE DIRECTOR","MARIA RUDESILL","","","MARIA","RUDESILL","","POST",2016,1,TRUE,32213,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"X",0,0,0,0,"23","240","-529613","-425333","214434","260708","611545","425475","815284","21637","412433","356988","750284","1023978","-32179","0","439410","282967","913767","646004","110211","104280","214434","260708","744047","686041","-529613","-425333","71072","140109","0","0","525034",0,0,40,31154,0,0,31154,"2016",1.034
"205765691","MOSAIC HOUSING CORPORATION 15","PRESIDENT","DOLORES BANGERT","","","DOLORES","BANGERT","PRE","",2015,1,TRUE,170995,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"L",0,0,0,0,"0","0","1951531","1853886","1971471","1882400","7191","19259","80118","0","58560","60089","80118","103801","52","27340","0","0","170515","177763","-66714","-97645","1971471","1882400","19940","28514","1951531","1853886","3513","1102","0","0","159630",0,0,0.5,0,128517,36696,165213,"2015",1.035
"205765691","MOSAIC HOUSING CORPORATION 15","PRESIDENT","KRISTIN ROSSOW","","","KRISTIN","ROSSOW","","POST",2017,1,TRUE,183232,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"L",0,0,0,0,"0","4","1765618","1693544","1795949","1721146","28306","38203","88013","0","57875","49744","88013","86219","66","38","0","0","174487","160087","-88268","-72074","1795949","1721146","30331","27602","1765618","1693544","3988","5686","0","0","140760",0,0,0.1,0,153319,26144,179463,"2017",1.021
"205765731","MOSAIC HOUSING CORPORATION 16","PRESIDENT","DOLORES BANGERT","","","DOLORES","BANGERT","PRE","",2015,1,TRUE,170995,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"A",0,0,0,0,"0","0","1392855","1333798","1408186","1356499","16730","18192","51524","0","29913","30808","51524","46717","72","74","0","0","91146","110581","-44429","-59057","1408186","1356499","15331","22701","1392855","1333798","52786","50460","0","0","94693",0,0,0.5,0,128517,36696,165213,"2015",1.035
"205765731","MOSAIC HOUSING CORPORATION 16","PRESIDENT","KRISTIN ROSSOW","","","KRISTIN","ROSSOW","","POST",2017,1,TRUE,183232,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"A",0,0,0,0,"0","4","1283652","1237494","1305729","1258281","19340","23914","54771","0","30360","30733","54771","49780","124","80","0","0","99926","100929","-50146","-46158","1305729","1258281","22077","20787","1283652","1237494","52911","52029","0","0","86800",0,0,0.1,0,153319,26144,179463,"2017",1.021
"205794244","CULTURAL OFFICE OF THE PIKES PEAK REGION","EXECUTIVE DIRECTOR","CHRISTINA MCGRATH","","","CHRISTINA","MCGRATH","PRE","",2013,1,TRUE,59404,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"A",0,0,0,0,"5","20","204170","188808","207791","196910","110036","124374","243163","29713","157269","103475","232004","268480","187","279","126355","139995","241616","248712","26864","-16708","207791","196910","3621","8102","204170","188808","195103","187665","0","0","189045",0,0,40,55726,0,0,55726,"2013",1.066
"205794244","CULTURAL OFFICE OF THE PIKES PEAK","EXECUTIVE DI","ANDY VICK","","","ANDY","VICK","","POST",2015,1,TRUE,74244,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"A",0,0,0,0,"4","97","197696","182331","201375","187510","227716","173080","263074","26075","20237","88158","263074","248131","1836","178","125423","130767","239243","274621","8888","-11547","201375","187510","3679","5179","197696","182331","46334","34858","151136","0","187667",0,0,40,71733,0,0,71733,"2015",1.035
"205797920","PUBLIC DEFENDER OF MARION COUNTY INC","EXECUTIVE DIRECTOR","THOMAS SERMAK","","","THOMAS","SERMAK","PRE","",2014,1,TRUE,132615,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"I",0,0,0,0,"24","14","294617","534388","398999","653140","0","0","1806154","0","1321691","1805373","1806154","1322902","349","242","1071094","1268238","1319168","1566383","3734","239771","398999","653140","104382","118752","294617","534388","427","483","352028","600160","1439076",0,0,40,106742,0,19438,126180,"2014",1.051
"205797920","PUBLIC DEFENDER OF MARION COUNTY INC","EXECUTIVE DIRECTOR","JESSICA KAMPFE","","","JESSICA","KAMPFE","","POST",2016,1,TRUE,111155,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"I",0,0,0,0,"24","11","474173","515943","601803","642586","0","0","1747862","0","1611455","1711587","1747862","1676438","542","676","1407070","1385888","1736653","1706092","-60215","41770","601803","642586","127630","126643","474173","515943","434","367","492842","525383","1583980",0,0,40,83800,0,23700,107500,"2016",1.034
"205806276","NORTH END COMMUNITY IMPROVEMENT","EXECUTIVE DIRECTOR","COLONEL MICHAEL HOWARD","COLONEL","","MICHAEL","HOWARD","PRE","",2014,1,TRUE,38681,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"S",0,0,0,0,"8","100","122809","259193","172574","316097","405733","552493","572848","64386","0","1599","567707","406381","914","584","234387","301114","311115","431323","95266","136384","172574","316097","49765","56904","122809","259193","87496","197421","0","0","299739",0,0,40,36804,0,0,36804,"2014",1.051
"205806276","NORTH END COMMUNITY IMPROVEMENT","EXECUTIVE DI","DEANNA WEST-TORRENCE","","","DEANNA","WEST-TORRENCE","","POST",2016,1,TRUE,88247,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"S",0,0,0,0,"486","90","311402","372326","499813","554111","729532","604872","3428288","81562","934052","2818801","3428288","1683263","56","87","1376132","2985642","1631054","3367363","52209","60925","499813","554111","188411","181785","311402","372326","116338","90586","0","0","3139403",0,0,40,70122,0,15223,85345,"2016",1.034
"205860113","WEST CECIL HEALTH CENTER","CEO & PRESIDENT","MARK RAJKOWSKI","","","MARK","RAJKOWSKI","PRE","",2015,1,TRUE,176998,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"E",1,0,0,0,"50","0","7580918","8031489","9174505","9397424","2281230","1768349","5787408","33888","2875534","3984937","5769183","5171963","1680","2490","2473013","3372720","4197297","5318612","974666","450571","9174505","9397424","1593587","1365935","7580918","8031489","413166","526572","618286","648502","4631501",0,0,40,130291,0,40722,171013,"2015",1.035
"205860113","WEST CECIL HEALTH CENTER","CEO","JOHN NESS","","","JOHN","NESS","","POST",2017,1,TRUE,156418,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"E",1,0,0,0,"108","10","7837889","7073327","9375260","8659171","1622136","2123565","7647838","120746","4435256","5456541","7627933","6101587","1691","1418","3971003","5289313","6295187","8392495","-193600","-764562","9375260","8659171","1537371","1585844","7837889","7073327","202651","98350","985776","806384","7121239",0,0,40,142980,0,10221,153201,"2017",1.021
"205869855","PROSPECT HOUSING PROPERTIES INC","CHIEF EXECUTIVE OFFICER","ERIC THOMPSON","","","ERIC","THOMPSON","PRE","",2015,1,TRUE,131386,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"P",0,0,0,0,"0","0","893967","841432","935679","913593","14853","17007","38751","0","17902","21731","38751","32763","13","8","0","0","59131","91286","-26368","-52535","935679","913593","41712","72161","893967","841432","75764","60768","0","0","91286",0,0,1,0,126943,0,126943,"2015",1.035
"205869855","PROSPECT HOUSING PROPERTIES INC","EXECUTIVE DIRECTOR","AUDRIA FRATTINI","","","AUDRIA","FRATTINI","","POST",2017,1,TRUE,75768,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"P",0,0,0,0,"0","0","865508","834646","867365","840099","17213","23423","46516","0","22846","23084","46516","40063","9","4","0","0","15987","77378","24076","-30862","867365","840099","1857","5453","865508","834646","46256","38234","0","0","77378",0,0,1,0,74210,0,74210,"2017",1.021
"205879279","ALLIANCE FOR MIDDLE EAST PEACE INC","EXECUTIVE DIRECTOR","SANA SHTASEL","","","SANA","SHTASEL","PRE","",2013,1,TRUE,117261,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"A",0,0,0,0,"4","100","106569","104235","118517","104235","157583","145278","145278","16521","0","0","145278","157583","0","0","149732","123039","198528","147612","-40945","-2334","118517","104235","11948","0","106569","104235","77334","23891","0","0","114016",0,0,50,110001,0,0,110001,"2013",1.066
"205879279","ALLIANCE FOR MIDDLE EAST PEACE INC","EXECUTIVE DIRECTOR","JOEL BRAUNOLD","","","JOEL","BRAUNOLD","","POST",2015,1,TRUE,98028,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"A",0,0,0,0,"1","15","389578","348068","394069","356271","474076","286898","286898","49754","0","0","286898","474076","0","0","92240","219072","188733","328408","285343","-41510","394069","356271","4491","8203","389578","348068","218899","218440","0","0","230631",0,0,40,94713,0,0,94713,"2015",1.035
"205895253","OHIO ALLIANCE FOR PUBLIC CHARTER","EXEC DIRECTO","WILLIAM J SIMS","","","WILLIAM","SIMS","PRE","",2013,1,TRUE,112462,"M","M-F",1,0,1,1,0,1,"M","F",1,0,NA,0,0,0,0,"14",NA,"324744","92730","461065","190657","734447","720417","928354","54226","242196","177462","928354","1099010","207","516","905423","785622","1397605","1160368","-298595","-232014","461065","190657","136321","97927","324744","92730","221926","104595","0","0","834528",0,0,40,105499,0,0,105499,"2013",1.066
"205895253","OHIO ALLIANCE FOR PUBLIC CHARTER","EXEC DIRECTO","DARLENE CHAMBERS","","","DARLENE","CHAMBERS","","POST",2015,1,TRUE,164844,"F","M-F",1,0,1,0,1,0,"M","F",0,0,NA,0,0,0,0,"13",NA,"104658","-150585","872349","378476","670281","467707","1054645","39224","140570","128268","1054645","1303171","324","1080","725578","772972","1291243","1309888","11928","-255243","872349","378476","767691","529061","104658","-150585","700643","128831","0","0","946223",0,0,40,128472,0,30798,159270,"2015",1.035
"205911734","MAVERICK LANDING COMMUNITY SERVICES INC","EXECUTIVE DIRECTOR","JUDITH JAMES","","","JUDITH","JAMES","PRE","",2014,1,TRUE,90047,"F","F-F",0,1,0,1,0,0,"F","F",0,0,"P",0,0,0,0,"5","0","998677","916548","1806011","1534706","196192","194952","718102","0","446156","195300","454583","778148","64331","135800","306800","348162","454740","507477","323408","-52894","1806011","1534706","807334","618158","998677","916548","9490","11158","391910","245165","452670",0,0,40,75661,0,10016,85677,"2014",1.051
"205911734","MAVERICK LANDING COMMUNITY SERVICES INC","EXECUTIVE DIRECTOR","RITA LARA","","","RITA","LARA","","POST",2016,1,TRUE,84716,"F","F-F",0,1,0,0,1,0,"F","F",0,0,"P",0,0,0,0,"8","0","701184","636770","1113014","858943","155485","179935","651073","47586","195300","195306","429759","434283","54518","83498","394632","311455","548058","479120","-113775","-49361","1113014","858943","411830","222173","701184","636770","11194","14227","248346","289164","349980",0,0,40,77508,0,4422,81930,"2016",1.034
"205933625","MAINE MEDIA WORKSHOPS","President","CHARLES ALTSCHUL","","","CHARLES","ALTSCHUL","PRE","",2011,1,TRUE,92318,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"A",0,0,0,0,"102","17","2708457","2421878","3271154","2894407","435745","347812","3178126","80973","3094314","2756253","3178126","3594387","1777","3486","1207774","1208558","3599825","3464705","-5438","-286579","3271154","2894407","562697","472529","2708457","2421878","0","0","306232","42359","3089132",0,0,40,71332,0,11168,82500,"2011",1.119
"205933625","MAINE MEDIA WORKSHOPS","PRESIDENT","MEG WESTON","","","MEG","WESTON","","POST",2013,1,TRUE,127920,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"A",0,0,0,0,"96","28","2450100","2487322","2835600","2807432","562628","670430","3578559","95020","2760272","2814488","3551681","3383893","2076","539","1195648","1269310","3355671","3525423","28222","26258","2835600","2807432","385500","320110","2450100","2487322","0","0","106262","100477","3155677",0,0,40,119565,0,435,120000,"2013",1.066
"205935069","QUIT DOC RESEARCH AND EDUCATION","PRES/TRES","BARRY HUMMEL JR MD","MD","JR","BARRY","HUMMEL","PRE","",2010,1,TRUE,100527,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"B",0,1,0,0,"8","40","234540","200693","285011","254978","544814","612301","615405","0","0","0","615405","545079","129","265","274132","465495","371462","665840","173617","-50435","285011","254978","50471","54285","234540","200693","102291","65960","0","0","645292",0,0,36,0,88570,0,88570,"2010",1.135
"205935069","QUIT DOC RESEARCH AND EDUCATION","PRESIDENT","KIRK G VOELKER","","","KIRK","VOELKER","","POST",2012,1,TRUE,59994,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"B",0,1,0,0,"20","50","245231","426189","304689","506241","724352","1196765","1196913","0","0","0","1196913","724488","148","136","442413","748313","679950","1015955","44538","180958","304689","506241","59458","80052","245231","426189","78736","106674","0","0","949001",0,0,24,55192,0,0,55192,"2012",1.087
"205948175","Highland Health Center Inc","CEO","David McWatters III","","III","DAVID","MCWATTERS","PRE","",2012,1,TRUE,235574,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"E",1,0,1,0,"0","0","498279","414695","661142","465768","0","0","1244114","0","1613291","1244025","1244114","1615667","1","2","908701","733989","1482787","1327698","132880","-83584","661142","465768","162863","51073","498279","414695","344030","4429","3598","3478","1020814",0,0,0,0,209918,6801,216719,"2012",1.087
"205948175","Highland Health Center Inc","President & CEO","Cynthia A Persily","","","CYNTHIA","PERSILY","","POST",2014,1,TRUE,214555,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"E",1,0,1,0,"0","0","732273","520114","837226","623344","0","0","1711024","0","2163533","1710858","1711024","2163666","1","1","1019380","1047800","1846088","1923183","317578","-212159","837226","623344","104953","103230","732273","520114","1087","79692","3359","3240","1632591",0,0,5,0,200859,3285,204144,"2014",1.051
"208029261","Katherine Luther Residential Healthcare","President & CEO","Andrew Peterson","","","ANDREW","PETERSON","PRE","",2015,1,TRUE,228577,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"P",0,0,0,0,"532","122","-3320800","-532549","10703270","10447270","217477","280167","24366059","151297","21677315","23873380","24366016","22131249","8734","16468","13065666","13141782","21231195","21570489","900054","2795527","10703270","10447270","14024070","10979819","-3320800","-532549","1495936","922991","0","0","17127446",0,0,35.12,184656,12584,23607,220847,"2015",1.035
"208029261","KATHERINE LUTHER RESIDENTIAL HEALTHCARE","CEO","MICHAEL SWEENEY","","","MICHAEL","SWEENEY","","POST",2017,1,TRUE,286373,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"P",0,0,0,0,"475","80","1419635","2119644","11407066","11523024","787405","550236","24312712","149563","24231236","23347256","24294393","25297138","13366","4484","13649305","13775497","23351923","23600763","1945215","693630","11407066","11523024","9987431","9403380","1419635","2119644","1295049","1662944","0","0","20277285",0,0,37,83887,155789,40807,280483,"2017",1.021
"208038859","First Step Staffing Inc","President","Barbara Peters","","","BARBARA","PETERS","PRE","",2014,1,TRUE,126120,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"J",0,0,0,0,"319","13","655921","406648","674988","420367","668624","570036","1602962","63244","1114744","928166","1502184","1781450","3982","-1918","1533419","1358452","1848872","1751457","-67422","-249273","674988","420367","19067","13719","655921","406648","29419","38527","435756","266421","1569198",0,0,40,120000,0,0,120000,"2014",1.051
"208038859","First Step Staffing Inc","President, CEO","Dave Shaffer","","","DAVE","SHAFFER","","POST",2016,1,TRUE,313918,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"J",0,0,0,0,"3728","10","650804","1510669","9116655","8552140","881454","1541108","21062519","206112","3136137","19514311","21062519","4017643","7100","52","2071886","18179801","3773487","20202654","244156","859865","9116655","8552140","8465851","7041471","650804","1510669","441101","113427","1268205","331221","19770984",0,0,40,294004,0,9592,303596,"2016",1.034
"208049325","Long Tom Watershed Council","Executive Direc","Dana Dedrick","","","DANA","DEDRICK","PRE","",2015,1,TRUE,59113,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"C",0,0,0,0,"13","470","399914","337806","755418","420267","924773","1100017","1100543","16513","0","0","1100543","924913","1","72","386246","453373","959548","1162651","-34635","-62108","755418","420267","355504","82461","399914","337806","258910","177389","4380","4382","1049848",0,0,40,52981,0,4133,57114,"2015",1.035
"208049325","Long Tom Watershed Council","Executive Dir.","Clinton Begley","","","CLINTON","BEGLEY","","POST",2017,1,TRUE,60128,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"C",0,0,0,0,"9","150","350483","495732","432350","581647","934105","1374149","1374250","10808","0","0","1374250","936156","1","1","422407","449185","923479","1229001","12677","145249","432350","581647","81867","85915","350483","495732","250092","210138","4383","4384","1016419",0,0,40,54621,0,4270,58891,"2017",1.021
"208060747","JF&CS FOUNDATION INC","CEO","GARY MILLER","","","GARY","MILLER","PRE","",2014,1,TRUE,419700,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"P",0,0,0,0,"0",NA,"4536832","4371463","4536832","4371463","0","0","3655533","0","0","0","101552","650203","101552","650203","0","0","24614","32864","625589","68688","4536832","4371463","0","0","4536832","4371463","0","1","0","0","32864",0,0,40,0,293663,105671,399334,"2014",1.051
"208060747","JF&CS FOUNDATION INC","CEO","RICHARD P ARANSON","","","RICHARD","ARANSON","","POST",2016,1,TRUE,216188,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"P",0,0,0,0,"0",NA,"3994247","5168753","3994247","5168753","0","0","2147638","0","0","0","195552","-197882","195552","-197882","0","0","34811","34178","-232693","161374","3994247","5168753","0","0","3994247","5168753","0","0","0","0","34178",0,0,40,0,194900,14179,209079,"2016",1.034
"208065915","826 BOSTON INC","Executive Dir.","DANIEL JOHNSON","","","DANIEL","JOHNSON","PRE","",2015,1,TRUE,85715,"M","M-F",1,0,1,1,0,1,"M","F",1,0,"B",0,1,0,0,"10","2500","339558","384949","374579","427810","463806","564096","1064763","229684","0","0","1060180","860833","3","2","453664","556573","843370","1014789","17463","45391","374579","427810","35021","42861","339558","384949","294757","258041","14182","0","716864",0,0,40,82816,0,0,82816,"2015",1.035
"208065915","826 BOSTON INC","Executive Dir.","JESSICA DRENCH","","","JESSICA","DRENCH","","POST",2017,1,TRUE,93932,"F","M-F",1,0,1,0,1,0,"M","F",0,0,"B",0,1,0,0,"12","2500","502834","945064","555876","987456","729446","1295959","1825904","162740","0","17632","1674572","1250355","315","18","628596","805484","1132470","1230189","117885","444383","555876","987456","53042","42392","502834","945064","427538","747217","0","0","779231",0,0,40,92000,0,0,92000,"2017",1.021
"208075412","Haven for Hope of Bexar County","President CEO","Mark Carmona","","","MARK","CARMONA","PRE","",2015,1,TRUE,255242,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"L",0,0,0,0,"270","5600","91138462","93375296","94142850","97476676","20076299","18822160","22428365","580176","909828","921511","22428365","23137085","2685402","2145685","9801970","10526659","17270020","20191531","5867065","2236834","94142850","97476676","3004388","4101380","91138462","93375296","4427877","623805","0","0","18335011",0,0,40,231933,0,14678,246611,"2015",1.035
"208075412","HAVEN FOR HOPE OF BEXAR COUNTY","PRESIDENT/CEO","KENNETH L WILSON","","","KENNETH","WILSON","","POST",2017,1,TRUE,332625,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"L",0,0,0,0,"330","4025","89390033","91872257","93558511","95298982","20964058","23848770","27708925","850960","867407","1819991","27708925","24222398","1769778","2086437","12475265","14101323","21964357","25161451","2258041","2547474","93558511","95298982","4168478","3426725","89390033","91872257","446360","746618","0","0","22804475",0,0,40,306217,0,19567,325784,"2017",1.021
"208096718","GETTYSBURG SEMINARY ENDOWMENT FOUNDATION","PRESIDENT","EMRIED COLE JR","","JR","COLE","EMRIED","PRE","",2012,1,TRUE,51638,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"B",0,1,0,0,"0","0","22040612","23167908","22040612","24785479","897238","237469","5438946","0","0","0","-142679","1221442","-380148","324204","0","0","1009360","1650048","212082","-1792727","22040612","24785479","0","1617571","22040612","23167908","0","0","0","2500000","1650048",0,0,3,0,36234,11271,47505,"2012",1.087
"208096718","GETTYSBURG SEMINARY ENDOWMENT FOUNDATION","PRESIDENT","F GLENN LUDWIG","","","F","LUDWIG","","POST",2014,1,TRUE,87937,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"B",0,1,0,0,"0","15","25086624","24734029","27307281","26949386","650135","353264","2787643","0","0","0","765332","1093484","412068","443349","0","0","1403290","1458670","-309806","-693338","27307281","26949386","2220657","2215357","25086624","24734029","0","0","0","0","1458670",0,0,5,0,83670,0,83670,"2014",1.051
"208114680","GOLF FORE FUN INC","EXECUTIVE DIRECTOR","ANNE MARIE GOSLAK","","","ANNE","GOSLAK","PRE","",2011,1,TRUE,61545,"F","F-M",0,1,1,1,0,0,"F","M",0,0,"N",0,0,0,0,"6","52","136697","200137","136697","200137","241726","285792","408384","17886","13433","15802","405195","255159","1","0","130383","198939","218830","341755","36329","63440","136697","200137","0","0","136697","200137","136697","197166","0","2971","246877",0,0,40,55000,0,0,55000,"2011",1.119
"208114680","GOLF FORE FUN INC","PRESIDENT","MIKE BARBER","","","MIKE","BARBER","","POST",2013,1,TRUE,101270,"M","F-M",0,1,1,0,1,1,"F","M",0,1,"N",0,0,0,0,"4","0","243210","435509","243210","435509","204985","314897","548858","38000","25971","36551","528652","351252","115","16","218547","222070","308179","336353","43073","192299","243210","435509","0","0","243210","435509","231731","185442","11479","250067","198532",0,0,40,95000,0,0,95000,"2013",1.066
"208146148","GREAT LAKES BAY FOUNDATION","PRESIDENT","TERENCE MOORE","","","TERENCE","MOORE","PRE","",2013,1,TRUE,95940,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"G",0,0,0,0,"0","170","190266","108661","217448","123673","118083","283691","285098","0","35625","1310","285098","153799","97","91","0","0","109672","366703","44127","-81605","217448","123673","27182","15012","190266","108661","16711","46167","89499","12596","364472",0,0,16,0,90000,0,90000,"2013",1.066
"208146148","GREAT LAKES BAY FOUNDATION","PRESIDENT","MATTHEW FELAN","","","MATTHEW","FELAN","","POST",2015,1,TRUE,152857,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"G",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"82218","121831",NA,NA,"39515","121831",NA,"98",NA,NA,"35347",NA,"105977",NA,"15854","218527","165656","113690","44965","104837","120691",NA,NA,NA,NA,"90740",0,0,0,147688,0,0,147688,"2015",1.035
"208206775","LEADERSHIP FOR EDUCATIONAL ACHIEVEMENT","EXECUTIVE DIRECTOR","ROBERT REIDY","","","ROBERT","REIDY","PRE","",2015,1,TRUE,218592,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"W",0,0,0,0,"0","8","574852","654221","707039","1107190","362095","525368","1399303","0","851495","870415","1399303","1213590","298","0","0","0","1064130","1319934","149460","79369","707039","1107190","132187","452969","574852","654221","666136","1008390","0","0","1233507",0,0,2,0,173500,37700,211200,"2015",1.035
"208206775","LEADERSHIP FOR EDUCATIONAL ACHIEVEMENT","EXECUTIVE DIRECTOR","CHARLES DEDRICK","","","CHARLES","DEDRICK","","POST",2017,1,TRUE,179056,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"W",0,0,0,0,"0","8","712327","793615","786689","866966","347495","0","1173683","0","921271","1166543","1173683","1271120","366","395","0","0","1213014","1092395","58106","81288","786689","866966","74362","73351","712327","793615","660871","773508","0","0","1021390",0,0,2,0,175373,0,175373,"2017",1.021
"208333607","MID-VALLEY HEALTHCARE INC","Executive Director","Mark Games","","","MARK","GAMES","PRE","",2013,1,TRUE,182761,"M","M-M",1,0,0,1,0,1,"M","M",1,0,"E",1,0,1,0,"160",NA,"3542476","3648377","3849012","3915045","836905","172295","5454611","0","5714197","5274413","5454611","6752263","0","53775","3852255","3817024","6926313","5348710","-174050","105901","3849012","3915045","306536","266668","3542476","3648377","0","0","1772539","1306255","4660788",0,0,60,0,145000,26446,171446,"2013",1.066
"208333607","Mid-Valley Healthcare Inc","President","Greg Wickenhofer","","","GREG","WICKENHOFER","","POST",2015,1,TRUE,123722,"M","M-M",1,0,0,0,1,1,"M","M",0,1,"E",1,0,1,0,"0",NA,"3686588","3724103","3859392","5120421","592521","1020947","7171420","0","5434314","6150473","7171420","6026835","0","0","3983871","4709980","5988624","7133905","38211","37515","3859392","5120421","172804","1396318","3686588","3724103","0","0","1441314","2172755","6277132",0,0,1,0,92572,26966,119538,"2015",1.035
