"pnhwht12","pnhblk12","phisp12","pntv12","pfb12","polang12","phs12","pcol12","punemp12","pflabf12","pprof12","pmanuf12","pvet12","psemp12","hinc12","incpc12","ppov12","pown12","pvac12","pmulti12","mrent12","mhmval12","p30old12","p10yrs12","p18und12","p60up12","p75up12","pmar12","pwds12","pfhh12"
72.94999695,20.31999969,1.730000019,2.299999952,1.549999952,13.64000034,67.01000214,9.5,5.460000038,45.84000015,17.68000031,10.56999969,9.920000076,4.269999981,42455,21180,16.04000092,78.05000305,12.23999977,5.28000021,299,82200,49.29000092,46.99000168,28.78000069,21.28000069,6,51.61999893,22.68000031,10.61999989
12.31000042,23.30999947,57.29999924,1.190000057,40.40999985,58.38000107,58.81999969,9.93999958,19.04999924,73.75,20.46999931,2.789999962,0.300000012,13.11999989,32485,12038,22.34000015,38.56999969,16.79999924,71.76000214,826,31900,50.18000031,92.84999847,26.20999908,6.730000019,0,32.81999969,25.56999969,49.77999878
96.83999634,0,1.149999976,0.140000001,0.980000019,6.25,55.72999954,12.90999985,11.98999977,49.58000183,26.03000069,27.01000023,13.15999985,13.43999958,39712,18695,18.43000031,84.48999786,31.63999939,2.410000086,386,92100,65.12999725,44.83000183,23.97999954,26.15999985,7.550000191,60.84999847,17.11000061,7.550000191
85.44999695,9.239999771,1.389999986,0,7.340000153,7.039999962,8.579999924,67.08000183,5.769999981,68.09999847,68.01000214,2.180000067,8.159999847,10.39000034,61399,48205,3.480000019,44.84000015,6.289999962,52.25999832,896,265100,21.61000061,79.80000305,12.68000031,17.18000031,3.769999981,47.09999847,13.34000015,0.629999995
82.08999634,4.929999828,9.720000267,0,4.519999981,10.78999996,40.59000015,33.27000046,6.329999924,71.51000214,38.81000137,8.079999924,10.55000019,8.979999542,60050,31154,6.96999979,71.94000244,3.150000095,18.61000061,792,190000,89.69000244,51.97000122,19.46999931,26.81999969,8.760000229,50.11000061,20.87999916,15.05000019
24.51000023,67.37999725,5.199999809,0.75999999,2.00999999,8.93999958,78.81999969,3.839999914,0,0,0,0,8.369999886,0,31944,1891,65.44999695,100,22.21999931,0,0,36100,100,35.70999908,0,4,0,12.67000008,15.52999973,0
36.43000031,47.90000153,8.220000267,0.340000004,3.970000029,9.850000381,73.43000031,5.889999866,37.61000061,44.81000137,9.75,0,6.880000114,5.050000191,14773,10291,53.95000076,9.319999695,33.33000183,75.58999634,530,63600,86.40000153,89.05000305,22.63999939,16.26000023,5.849999905,17.61000061,29.29000092,37.63000107
92.05999756,0.360000014,1.159999967,1.620000005,1.769999981,2.569999933,54.11000061,15.55000019,10.81999969,53.29000092,24.94000053,12.22000027,13.03999996,8.329999924,36463,24157,13.64000034,53.09999847,4.75,18.70000076,408,106300,54.65000153,75.26000214,19.11000061,23.73999977,10.52999973,45.95999908,31.54999924,14.68000031
68.83000183,15.55000019,12.80000019,0.129999995,6.739999771,13.06999969,62.99000168,4.210000038,24.21999931,54.47000122,11.53999996,24.30999947,8.710000038,1.419999957,21327,12300,37.22999954,39.06999969,19.18000031,49.70000076,430,71300,76.47000122,75.69000244,25.56999969,17.62999916,7.099999905,24.10000038,28.35000038,30.62000084
92.62000275,0.540000021,2.109999895,0.189999998,4.679999828,7.940000057,24.51000023,39.49000168,3.960000038,65.22000122,42.74000168,4.889999866,12.26000023,8.630000114,59137,27130,9.760000229,81.30000305,2.380000114,10.21000004,628,142000,94.98000336,49.70999908,24.04999924,24.18000031,8.850000381,60.72000122,20.36000061,7.309999943
93.5,2.289999962,0.75999999,0,3.859999895,6.21999979,24.53000069,36.47000122,10.23999977,67.16999817,38.88999939,16.05999947,8.590000153,8.170000076,65471,29892,2.359999895,89.93000031,3.660000086,7.71999979,861,143500,97.44000244,40.38999939,20.64999962,18.70000076,10.14999962,51.50999832,16.29000092,6.119999886
66.01000214,1.450000048,27.64999962,0,15.61999989,30.77000046,35.27000046,38.18000031,4.679999828,71.90000153,39.52999878,5.239999771,6.989999771,5.239999771,107837,35232,15.55000019,67.62999725,11.60999966,32.86999893,1255,294100,51.18000031,61.16999817,29.71999931,12.10000038,5.440000057,51.56999969,13.52000046,6.340000153
62.70000076,0.340000004,30.82999992,3.859999895,16.13999939,24.29000092,41.43999863,15.02999973,12.57999992,48.20000076,28.22999954,3.700000048,12.01000023,15.39999962,41910,19372,26.54999924,59.65000153,16.69000053,8.170000076,648,249600,58.47999954,58.90000153,22.23999977,24.37999916,6.360000134,50.43000031,18.62999916,7.820000172
82.87000275,2.730000019,11.06000042,0.189999998,0.569999993,10.35999966,65.87000275,8.479999542,20.07999992,39.84999847,16.78000069,27.84000015,15.85000038,2.720000029,15288,14407,47.20999908,14.07999992,13.26000023,83.52999878,348,46000,89.79000092,69.36000061,16.12000084,25.98999977,12.94999981,19.47999954,39.22000122,33.11999893
96.61000061,0,0.209999993,0,0.439999998,1.340000033,56.06999969,15.22999954,12.35999966,55.70000076,32.04999924,34.13999939,9.199999809,8.659999847,59479,25107,3.819999933,88.34999847,1.860000014,1.320000052,550,146100,62.47999954,38.27999878,27.60000038,17.42000008,6.539999962,61.49000168,18.17000008,2.299999952
65.69999695,9.460000038,6.349999905,0,28.12999916,34.68999863,42.40999985,37.18000031,10.68000031,60.84999847,42.15000153,6.690000057,4.409999847,4.880000114,53527,30437,14.78999996,50.25,3.880000114,57.88000107,1044,372200,66.20999908,64.36000061,15.43000031,22.12000084,9.170000076,40.15999985,20.46999931,14.61999989
66.13999939,22.29000092,7.210000038,0,4.289999962,6.550000191,64.11000061,5.070000172,13.27999973,56.68999863,21.34000015,18.90999985,8.029999733,5.579999924,34008,17430,21.44000053,75.33000183,12.56999969,0,375,70900,54.15000153,49.74000168,20.57999992,22.87999916,6.380000114,46.36999893,29.11000061,14.68000031
87.43000031,3.200000048,5.96999979,0.970000029,4.150000095,6.510000229,57.09999847,18.52000046,12.53999996,60.11000061,24.01000023,10.05000019,10.69999981,10.38000011,54051,25852,15.09000015,68.79000092,11.14999962,1.200000048,544,124000,37.36000061,63.13999939,22.48999977,17.63999939,4.670000076,56.36000061,20.92000008,7.880000114
48.75,15.22000027,31.29000092,0,23.78000069,30.37999916,72.59999847,6.449999809,11.77999973,62.75999832,14.77999973,18.30999947,12.27999973,1.879999995,31003,15258,27.46999931,29.46999931,13.22000027,41.83000183,553,116400,38.97000122,78.12999725,30.84000015,12.31999969,3.619999886,35.40000153,31.39999962,31.12000084
45.47999954,20.70000076,29.79999924,0,26.03000069,37.36999893,41.38999939,36.04999924,8.75,76.41999817,40.25999832,6.699999809,6.739999771,8.539999962,91406,34731,6.260000229,92.66000366,2.529999971,4.989999771,2001,296700,94.13999939,59.20000076,22.44000053,12.48999977,5.900000095,54.18999863,14.76000023,3.630000114
93.12999725,1.299999952,5.550000191,0.02,1,5.170000076,32.97000122,31.02000046,11.18000031,64.56999969,34.29000092,7.050000191,22.19000053,18.34000015,63158,30638,7.5,85.44999695,33.61000061,0,475,257100,31.22999954,68.88999939,17.27000046,25.85000038,1.940000057,64.41999817,21.62999916,4.170000076
99.16000366,0,0,0.340000004,0.589999974,4.550000191,50.38999939,18.89999962,1.159999967,54.50999832,39.31000137,3.779999971,12,28.29000092,44545,25606,14.65999985,85.19000244,24.53000069,9.430000305,200,59200,87.08000183,47.31000137,19.89999962,34.99000168,14.59000015,66.83000183,17.22999954,9.56000042
97.63999939,0.479999989,1.360000014,0,0.649999976,1.639999986,50.74000168,29.78000069,4.920000076,47.09000015,38.13999939,7.340000153,11.82999992,10.5,49698,24118,13.51000023,79.73000336,13.21000004,1.960000038,571,126300,52.74000168,50.84999847,22.39999962,24.27000046,8.039999962,58.74000168,17.77000046,6.860000134
96.79000092,0,2.190000057,0,4.199999809,4.130000114,28.38999939,43.91999817,7.360000134,64.38999939,45.36999893,6.110000134,8.989999771,10.56000042,115571,41230,3.50999999,87.69999695,3.329999924,7.739999771,991,459200,55.40999985,42.90000153,29.17000008,18.46999931,4.130000114,64.13999939,9.710000038,9.159999847
86.52999878,9.590000153,0.829999983,0,0.560000002,3.019999981,59.54000092,11.47999954,8.909999847,54.90000153,17.34000015,19.76000023,13.60999966,8.600000381,49739,20376,20.09000015,88.11000061,20.5,0,407,116600,49.04000092,49.63999939,25.20999908,19.64999962,6.929999828,58.41999817,21.03000069,10.05000019
4.800000191,9.119999886,80.19999695,0.400000006,45.52000046,81.62999725,84.83000183,4.75,12.69999981,55.58000183,5.96999979,6.78000021,1.549999952,9.579999924,42875,13555,25.57999992,37.68999863,13.93000031,51.79999924,919,169100,78.80999756,74.04000092,37.61999893,6.960000038,1.25999999,37.90000153,14.68000031,20.86000061
96.80999756,0.879999995,1.100000024,0,4.340000153,10.56000042,42.58000183,29.28000069,6.570000172,72.66000366,41.90999985,13.30000019,10.07999992,10.64000034,101875,39339,2.25999999,90.69999695,0.579999983,9.899999619,805,297300,53.83000183,47.66999817,26.29000092,16.47999954,2.130000114,59.56000137,15.15999985,3.960000038
43.77999878,47.54999924,2.480000019,0.419999987,5.739999771,8.600000381,44.36000061,29.46999931,19.25,57.59000015,16.62000084,6.789999962,6.070000172,2.410000086,26377,14594,44.25999832,42.38000107,22.05999947,40.75,634,95200,85.16999817,62.79999924,13.78999996,12.97000027,7.400000095,15.75,13.64000034,26.46999931
97.54000092,0,0,0,5.230000019,6.190000057,43.41999817,30.64999962,4.269999981,55.24000168,34.31000137,14.18999958,12.17000008,13.05000019,59750,31261,12.97999954,83.76999664,12.98999977,3.930000067,523,176200,61.22999954,45.33000183,24.40999985,22.78000069,6.230000019,60.00999832,16.36000061,3.880000114
17.53000069,21.89999962,48.06999969,0.25999999,24.95999908,43.59999847,46.97999954,12.06999969,16.92000008,47.11000061,29.90999985,6.449999809,9.340000153,1.549999952,51078,20245,24.01000023,70.48000336,12.64000034,13.40999985,981,76000,75.91999817,67.55000305,29.32999992,18.64999962,7.110000134,31.47999954,22.29999924,21.57999992
81.41999817,3.630000114,8.550000191,0.819999993,16.53000069,14.94999981,33.54999924,34.08000183,7.199999809,68.98999786,38.86999893,6.110000134,13.06999969,7.849999905,58750,28390,14.96000004,82.01999664,8.199999809,0,802,179700,82.62999725,59.22000122,17.35000038,20.78000069,5.78000021,54.08000183,16.20999908,2.579999924
81.76000214,10.47000027,1.909999967,0.699999988,0.639999986,0.680000007,57.31000137,8.760000229,6.03000021,49.49000168,13.92000008,24.71999931,12.11999989,8.659999847,38222,19173,15.01000023,82.30000305,17.61000061,1.639999986,295,85900,53.47000122,41.29999924,22.28000069,24.05999947,3.789999962,60.63000107,21.34000015,5.110000134
94.98000336,0.439999998,0,0.409999996,0.25999999,1.49000001,68.41000366,10.63000011,7.809999943,40.81000137,28.5,14.93000031,15.84000015,8.729999542,33725,19085,24.12999916,84.40000153,22.04000092,0.25,416,98000,49.04000092,54.97999954,20.75,27.36000061,6.309999943,52.70999908,27.19000053,8.489999771
95.37999725,0.479999989,0.670000017,0.560000002,2.789999962,7.519999981,47.93000031,20.86000061,6.929999828,68.54000092,34.16999817,14.92000008,12.72000027,13.17000008,58075,22023,9.970000267,87.95999908,22.90999985,6.900000095,1068,188300,44.65000153,57.81000137,28.80999947,12.01000023,2.859999895,55.61000061,17.5,13.81000042
85.62000275,2.180000067,11.27000046,0.469999999,4.099999905,10.60999966,23.42000008,31.13999939,6.340000153,51.79000092,40.54999924,4.78000021,10.63000011,3.75999999,30045,23719,22,43.43000031,15.27999973,52.36000061,530,168200,77.26000214,70.81999969,18.89999962,29.22999954,9.659999847,42.65000153,27.27000046,11.93000031
58.70999908,36.72000122,2.859999895,0.850000024,3.839999914,9.840000153,50.43999863,24.27000046,13.52000046,60.02999878,43.45999908,4.679999828,9.020000458,12.23999977,25208,24451,27.07999992,42.04000092,24.10000038,45.34999847,397,97500,80.62999725,74.08999634,10.84000015,23.02000046,6.090000153,24.13999939,39.91999817,18.05999947
55.40000153,11.80000019,24.20000076,0,26.20000076,38.40000153,16.84000015,66.05000305,1.799999952,76.55999756,71.55999756,0,0,18.04000092,71774,43822,19.46999931,16.67000008,13.69999981,100,1583,575000,58.22000122,76.19000244,11.60000038,5,0,27.82999992,15.38000011,27.59000015
84.30000305,0.370000005,6.610000134,0,5.070000172,9.109999657,23.76000023,35.38999939,2.410000086,54.41999817,56.15999985,6.019999981,15.28999996,11.17000008,80849,50764,2.789999962,87.97000122,5.739999771,7.380000114,1113,354900,75.95999908,40.43000031,21.20000076,40.66999817,18.36000061,59.75999832,27.30999947,0
64.76999664,29.12999916,3.220000029,0,9.319999695,10.60999966,47.68999863,22.75,10.86999989,68.62000275,31.54999924,17.07999992,9.130000114,2.609999895,39141,25353,8.220000267,72.48999786,3.980000019,23.57999992,614,99100,87.26000214,51.50999832,14.46000004,28.71999931,12.60999966,42.77999878,26.47999954,14.27000046
59.5,17.53000069,16.42000008,0,4.96999979,17.5,46.52000046,16.68000031,7.619999886,54.27999878,21.75,4.360000134,5.650000095,5.119999886,37514,19306,12.78999996,85.69999695,16.10000038,2.660000086,450,103600,33.49000168,61,19.5,21.96999931,6.199999809,36.66999817,26.62000084,12.11999989
71.70999908,14.19999981,1.710000038,0,0.5,4.239999771,70.81999969,10.72999954,30.95999908,53.86999893,8.470000267,8.470000267,11.5,6.199999809,18877,10480,55.02999878,38.68999863,31.85000038,31.37999916,482,41800,89.69000244,73.30000305,26.52000046,11.43999958,2.210000038,29.44000053,34.75999832,24.70000076
91.41000366,2.230000019,2.299999952,0.74000001,7.699999809,5.21999979,11.13000011,72.88999939,9.850000381,50.83000183,63.61000061,8.420000076,3.930000067,16.69000053,96596,81829,5.920000076,89.83999634,5.420000076,35.27999878,2001,648500,43.36999893,52.49000168,27.06999969,23.75,8.090000153,58.99000168,19.55999947,0
93.75,0,1.169999957,0.150000006,0.460000008,2.650000095,80.05999756,5.590000153,12.11999989,42.93000031,23.26000023,4.059999943,9.319999695,12.17000008,27407,13900,31.96999931,76.94999695,15.56999969,0,372,79000,61.77999878,46.83000183,27.12999916,19.87000084,3.910000086,56.02000046,18.65999985,8.600000381
62.40999985,5.389999866,20.54000092,0,29.20000076,40.95999908,38.63000107,35.93000031,3.720000029,60.63000107,44.65000153,12.72000027,5.860000134,5.880000114,71313,42224,7.090000153,69.23000336,8.460000038,34.34000015,1065,350400,74.04000092,61.70000076,20.26000023,22.88999939,8.229999542,50.45000076,20.44000053,5.889999866
45.83000183,1.730000019,43.25,0.360000014,25.19000053,40.43000031,40.22999954,23.28000069,7.400000095,59.63999939,35.27999878,12.55000019,8.81000042,12.88000011,54420,24455,16.95999908,40.47000122,5.860000134,37.79999924,1091,354400,78.12000275,71.55000305,21.76000023,11.52999973,3.549999952,42.11999893,22.76000023,13.85000038
76.63999939,13.18000031,0.479999989,6.5,0.479999989,0.920000017,30.60000038,11.68999958,20.44000053,64.23999786,20.29000092,3.819999933,9.989999771,0,20791,13940,61.81000137,1.74000001,7.5,87.86000061,621,167500,98.48000336,86.55999756,16.86000061,18,10.30000019,4.710000038,25.20000076,79.19000244
91.18000031,0.230000004,7.159999847,0,2.25,7.239999771,53.61999893,12.22000027,6.489999771,65.61000061,23.84000015,20.90999985,10.28999996,5.590000153,58750,26993,4.75,88.23000336,6.369999886,6.079999924,836,166500,57.41999817,59.58000183,27.54999924,17.69000053,7.900000095,52.49000168,25.02000046,12.60000038
97.26000214,0,2.74000001,0,7.110000134,6.71999979,20.60000038,43.81999969,12.73999977,23.37999916,57.45999908,6.360000134,20.31999969,31.78000069,75345,45481,2.24000001,92.23999786,25.38999939,4.630000114,0,321600,2.730000019,92.90000153,1.679999948,75.55000305,19.59000015,81.12999725,14.56000042,0.649999976
5.21999979,0,94.34999847,0,57.22999954,90.23999786,85.19999695,4.480000019,6.489999771,44.91999817,7.21999979,11.22000027,0.200000003,9.880000114,27828,10588,40.52000046,23.12000084,13.43000031,66.25,568,90500,83.86000061,82.69999695,32.72000122,4,0.970000029,45.18000031,8.960000038,20.20999908
92.01000214,0.649999976,5.010000229,0,2.410000086,6.170000076,34.18999863,27.32999992,6.349999905,63.22000122,45.34000015,1.299999952,18.68000031,13.92000008,55956,27687,8.649999619,88.01999664,10.43999958,0,927,166200,39.36999893,50.27999878,17.79999924,29.81999969,8.399999619,49.99000168,28.13999939,12.80000019
98.16000366,0,0,1.570000052,0,0.670000017,55.02000046,10.27000046,15.85999966,60.29000092,23.47999954,22.45999908,8.020000458,5.550000191,43103,20172,13.73999977,79.79000092,23.84000015,0,408,112700,45.43000031,49.54000092,17.56999969,24.80999947,7.170000076,55.74000168,18.54999924,9.829999924
1.5,68.94999695,27.51000023,0,15.80000019,30.54999924,39.91999817,16.20000076,11.56999969,57.5,28.62999916,6.579999924,10.68000031,7.849999905,44787,22150,13.09000015,63.15999985,9.369999886,21.29000092,920,300000,86.87999725,49.06000137,22.85000038,23.96999931,9.470000267,38.97999954,18.17000008,16.27000046
97.36000061,1.090000033,0.75,0,0,0.790000021,44.52999878,21.78000069,9.800000191,54.33000183,40.27000046,15.81000042,9.960000038,8.420000076,55050,27592,12.75,78.55000305,9.880000114,11.96000004,529,125800,63.52999878,51.49000168,22.29000092,25.45000076,9.039999962,55.18999863,21.62999916,4.820000172
76.01999664,3.50999999,11.93999958,0.610000014,9.609999657,10.55000019,18.89999962,47.93999863,8.329999924,56.56999969,53.65000153,11.56999969,6.760000229,16.54999924,83631,53097,6.510000229,56.43000031,3.910000086,40.56999969,1639,682600,50.90000153,58.52999878,15.52999973,34.25,13.64000034,46.20000076,27.07999992,5.679999828
21.19000053,44.72000122,33.22000122,0.140000001,9.06000042,28.60000038,79.55000305,2.440000057,22.73999977,45.56999969,16.45000076,10.14999962,9.619999886,6.699999809,22260,10275,41.20000076,62.25,11.81999969,19.20000076,504,57600,100,60.34999847,30.71999931,12.42000008,5.96999979,28.02000046,18.71999931,27.15999985
85.55999756,13.39999962,0,0,1.470000029,1.440000057,64.56999969,8.050000191,18.82999992,62.43000031,21.12999916,23.51000023,10.36999989,7.630000114,36767,20410,17.13999939,61.58000183,19.14999962,14.53999996,476,89800,62.59999847,65.52999878,23.42000008,18.82999992,5.039999962,46.65000153,28.22999954,19.47999954
12.02999973,78.23000336,4.03000021,0,4.739999771,7.889999866,72.91999817,3.930000067,27.43000031,58.40000153,14.43999958,7.949999809,9.619999886,0,16774,8968,48.95000076,34.43999863,9.159999847,19.62999916,477,68300,93.19000244,74.34999847,48.04000092,10.44999981,3.210000038,22.88999939,23.86000061,46.97000122
22.37999916,17.37000084,48.50999832,0,29.18000031,52.00999832,45.15000153,22.01000023,13.39000034,75.23999786,27.07999992,7.800000191,5.320000172,3.730000019,66923,20707,13.68999958,49.56999969,22.95999908,26.07999992,934,153800,0.660000026,100,32.97000122,5.230000019,1.139999986,40.99000168,17.86000061,19.07999992
74.45999908,11.52999973,7.5,0,4.559999943,8.119999886,37.56999969,26.38999939,6.5,54.72000122,41.97999954,0.680000007,15.93999958,7,73750,30560,6.639999866,75.34999847,11.32999992,10.13000011,1100,234300,12.01000023,54.49000168,26.55999947,23.87000084,8.590000153,52.68000031,19.26000023,12.68000031
87.65000153,0.129999995,3.49000001,0,11.80000019,14.22999954,23.97999954,48.88999939,3.950000048,63.77000046,48.45999908,4.269999981,12.28999996,9.949999809,50823,33936,7.900000095,49.31000137,7.380000114,59.88000107,787,159700,89.56999969,68.73000336,20.06999969,25.46999931,13.02999973,50.06000137,19.61000061,11.21000004
88.83000183,2.480000019,5.019999981,0,7.679999828,10.69999981,38.86999893,28.12999916,11.61999989,54.91999817,37.36000061,17.35000038,16.75,17.30999947,52970,26814,6.860000134,76.48000336,13.69999981,33.43999863,779,170200,33.61999893,53.86999893,15.94999981,29.76000023,11.17000008,51.84000015,23.77000046,8.739999771
57.43999863,19.65999985,18.13999939,0,16.65999985,17.25,44.63000107,29.61000061,9.829999924,69.54000092,30.03000069,13.38000011,7.840000153,6.28000021,49549,27862,13.21000004,24.02000046,5.769999981,76.77999878,789,168000,93.19000244,79.27999878,20.73999977,10.65999985,0.109999999,23.67000008,29.42000008,21.45000076
0.99000001,98.94999695,0.059999999,0,2.970000029,2.380000114,67.41999817,7.329999924,19.32999992,48.54999924,15.52999973,0.959999979,8.930000305,7.289999962,22640,14568,31.42000008,57.11000061,31.60000038,25.54999924,585,73500,84.73000336,55.04999924,25.65999985,22.20999908,11.72999954,18.42000008,36.84999847,37.06000137
14.60000038,70.62999725,12.80000019,0,48.56000137,30.87999916,54.31999969,24.45000076,9.119999886,62.04999924,31.14999962,3.910000086,0.980000019,8.550000191,36621,19306,25.25,10.82999992,10.52999973,95.55000305,939,571900,82.44000244,51.54000092,25.29000092,14.27000046,2.549999952,30.20000076,24.56999969,31.72999954
94.23000336,1.639999986,3.099999905,0,1.610000014,2.849999905,43.25999832,23.71999931,8.020000458,53.61000061,35.70999908,12.60999966,12.31999969,9.829999924,59489,29077,3.829999924,94.48000336,12.39000034,0.449999988,610,122000,64.87999725,44.41999817,18.79000092,29.15999985,9.020000458,61.93999863,19.07999992,4.840000153
27.85000038,9.329999924,46.68999863,0.310000002,12.38000011,28.22999954,47.04000092,14.81000042,9.069999695,54.40000153,29.13999939,9.100000381,23.62999916,2.119999886,66340,24290,9.56000042,63.43999863,10.94999981,22.03000069,724,162400,52.49000168,66.83999634,29.19000053,19.20000076,5.840000153,51.06999969,19.37999916,4.920000076
31.20000076,0.059999999,57.20999908,0,46.54000092,63.65000153,14.64000034,61.22000122,5.889999866,65.41999817,58.72999954,5.820000172,1.429999948,9.670000076,51509,40701,11.35999966,28.05999947,8.93999958,56.47000122,1241,430200,83.30000305,82.12999725,7.039999962,19.78000069,4.840000153,37.81999969,16.44000053,2.950000048
26.80999947,60.36000061,3.700000048,0,14.05000019,13.38000011,36.75999832,39.97999954,6.360000134,77.02999878,50.61999893,3.220000029,10.35000038,3.799999952,83793,36423,5.769999981,63.29000092,6.260000229,34.74000168,1215,314200,45.61999893,76.37000275,27.35000038,11.82999992,2.180000067,41.84999847,13.32999992,19.51000023
62.54000092,2.74000001,11.5,0,16.5,24,18.10000038,68.08000183,9.930000305,75.58999634,61.63999939,5.329999924,3.420000076,13.18000031,72243,47990,14.42000008,39.95000076,10.52000046,82.40000153,1077,490400,98.11000061,79.13999939,17.5,12.18999958,5.320000172,37.13000107,12.42000008,9.609999657
94.48999786,0.039999999,1.389999986,0.289999992,3.930000067,5.78000021,13.22000027,58.70999908,6.380000114,66.98000336,61.29000092,9.850000381,7.96999979,28.69000053,82759,47609,10.27000046,79.66000366,20.51000023,4.099999905,804,398200,64.62999725,55.70000076,18.90999985,18.95000076,3.910000086,61.70000076,19.10000038,4.389999866
96.19000244,0.540000021,3.210000038,0,3.519999981,5.559999943,54.63999939,15.72999954,6.300000191,68.66000366,28.88999939,19.31999969,10.52999973,8.409999847,61148,31769,5.21999979,87.16999817,9.399999619,1.279999971,695,193200,35.99000168,49.45000076,21.27000046,19.03000069,6.480000019,61.11000061,18.29999924,7.28000021
71.16000366,2.269999981,13.35999966,0.239999995,13.59000015,21.52000046,49.13999939,17.47999954,7.440000057,67.44000244,23.39999962,14.01000023,6.179999828,5.460000038,36833,17177,29.54999924,53.22999954,7.730000019,16.29999924,475,76300,98.08999634,63.75,22.59000015,10.09000015,2.619999886,34.25,17.52000046,13.59000015
65.12999725,9.520000458,11.59000015,0,21.69000053,28.30999947,12.27999973,51.09999847,11.38000011,64.33000183,37.13999939,0.159999996,8.840000153,14.17000008,64187,52581,20.10000038,34.47999954,12.53999996,71.77999878,755,188400,69.19999695,84.29000092,9.619999886,26.45999908,6.909999847,34.11000061,32.02999878,3.200000048
69.69999695,20.11000061,4.070000172,0,4.880000114,5.139999866,33.93999863,40.61000061,9.43999958,67.87000275,40.56000137,5.289999962,12.44999981,10.80000019,59464,31738,10.78999996,70.79000092,1.230000019,10.72999954,712,135400,99.20999908,63.22000122,15.10000038,24.35000038,10.90999985,42.86000061,23.85000038,5.340000153
57.36000061,21.02000046,11.10999966,0.239999995,24.98999977,21.03000069,13.35000038,70,3.829999924,78.16999817,68.23000336,1.289999962,4.400000095,20.69000053,128882,58876,2.690000057,76.77999878,7.309999943,20.72999954,1212,529700,91.91000366,56.02000046,22.18000031,19.20999908,4.929999828,57.13999939,14.52000046,7.699999809
66.16000366,11.17000008,17.26000023,0.550000012,17.29000092,18.13999939,23.17000008,55.31999969,7.610000134,52.52999878,61.81999969,7.409999847,7.210000038,20.96999931,108654,66127,3.980000019,69.01000214,6.050000191,25.53000069,777,749100,70.18000031,67.80999756,30.63999939,14.39999962,5.039999962,59.02000046,18.84000015,13.89000034
95.01000214,2.789999962,0.550000012,0.5,1.889999986,3.599999905,38.33000183,32.56999969,12.52000046,56.68000031,38.25999832,8.869999886,10.86999989,19.76000023,76360,44620,9.369999886,87.58000183,14.56000042,6.070000172,911,453500,67.12000275,36.63000107,15.57999992,26.28000069,7.130000114,59.5,15.34000015,2.529999971
65.43000031,19.61000061,8.5,0.129999995,9.829999924,12.93999958,25.62000084,41.13000107,7.300000191,69.66999817,45.02999878,12.53999996,10.43999958,4.079999924,44316,33321,12.31000042,33.11000061,5.25,64.20999908,638,186500,6.139999866,87.16999817,22.61000061,14.35999966,5.260000229,40.40999985,18.19000053,18.26000023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.44999695,1.5,19.29999924,0.02,12.35000038,17.95000076,15.19999981,57.11000061,4.320000172,57.83000183,45.81999969,11.17000008,8.81000042,12.35000038,87889,35604,6.059999943,92.27999878,0,0.629999995,1756,771100,88.83000183,27.25,23.89999962,24.88999939,10.59000015,61.25,19.20999908,6.170000076
6.489999771,0.699999988,44.86999893,0.959999979,71.26999664,85.62999725,55.49000168,27.76000023,7.28000021,55.54999924,20.18000031,4.75,2.460000038,8.880000114,48091,22130,18.44000053,16.05999947,5.210000038,93.01999664,1204,590800,86.08000183,72.88999939,17.54000092,13.26000023,4.019999981,39.77999878,19.35000038,10.27000046
97.01999664,0.349999994,0,0.200000003,1.460000038,4.320000172,13.11999989,56.56999969,1.549999952,63.47000122,57.77999878,6.510000229,12.10999966,10.23999977,91563,45234,1,98.55999756,2.119999886,0,348,186400,84.48000336,40.06000137,24.39999962,24.79999924,7.769999981,75.33999634,8.920000076,1.610000014
49.41999817,11.47000027,34.38999939,0.419999987,13.27000046,33.38000107,29.57999992,33.56000137,11.22999954,52.5,45.54000092,10.32999992,15.39000034,12.27000046,91066,34310,4.769999981,86.69999695,4.070000172,0.689999998,2001,294900,28.38999939,66.23000336,17.86000061,18.53000069,5.590000153,53.54000092,15.32999992,6.449999809
99.54000092,0,0.460000008,0,0,0,52.49000168,13.69999981,7.590000153,51.36999893,29.21999931,23.05999947,12.30000019,14.64999962,46800,27024,9.800000191,82.48000336,5.690000057,4.409999847,450,137300,76.91999817,44.25999832,21.21999931,27.28000069,9.140000343,68.54000092,14.17000008,6.519999981
2.089999914,94.70999908,1.620000005,1.230000019,0.059999999,1.25,62.49000168,10.73999977,24.70000076,53.36999893,16.27000046,13.23999977,9.180000305,9.300000191,19436,13072,47.11000061,32.54999924,21.85000038,38.02999878,371,86500,70.77999878,65.77999878,29.70999908,19.61000061,5.090000153,19.75,25.73999977,49.65000153
91.61000061,5.119999886,2.019999981,1.159999967,2.039999962,0.370000005,49.18999863,17.37000084,9.489999771,60.56000137,26.76000023,13.68999958,16.25,11.71000004,49068,29731,13.65999985,88.23999786,14.39000034,0,479,160700,36.91999817,48.08000183,22.85000038,22.15999985,5.769999981,62.88999939,17.04000092,8.06000042
